use_obstacle,seed,target_x,target_y,obstacle_x,obstacle_y,q1,q2,success_t2,collision_t2,success_t4,collision_t4,success_t6,collision_t6,success_t8,collision_t8,success_t12,collision_t12
1,10165,-0.12365290867213868,-0.6381622528531945,0.8407093647037005,0.3397677768883188,-0.8010109212432595,-1.8082175256229354,1,0,1,0,1,0,1,0,1,0
1,10166,0.6360553411431801,-0.9843914095993779,0.7508058560465063,0.9310415581008551,1.231775371080584,-2.055934105946074,0,1,0,1,0,1,0,1,0,1
1,10167,1.4143173575614298,-0.34148623354328833,1.0148075133383925,0.3921350178905869,-0.7827494220428711,0.33164632732829324,1,0,1,0,1,0,1,0,1,0
1,10168,1.4028084986938247,0.1787031498155232,0.6386566886792217,-0.8979290479726909,-0.3260285002256074,0.4184744053455758,1,0,1,0,1,0,1,0,1,0
1,10169,0.47840430458534916,0.5132468541779553,0.6177947823705243,-0.5134955933220572,-1.8859166065765973,-1.2897843981980412,0,0,1,0,1,0,1,0,1,0
1,10170,1.09567265518416,1.0250652343215667,0.43233739282325895,1.078831309728124,-1.7814901321448748,0.6035358057658519,0,1,0,1,0,1,0,1,1,0
1,10171,-0.9458067269607706,-0.1038080806078448,0.1334612380235888,0.743343917455764,2.5534677593543185,1.6156369881070982,1,0,1,0,1,0,1,0,1,0
1,10172,-1.765672248904326,-0.15998768111481282,-0.9924527966405993,0.2360979049265835,-0.29731871403885834,1.4799250887601467,0,1,0,1,0,1,0,1,0,1
1,10173,-0.9721525936243489,0.8056432317680035,0.7076654922977644,0.8623262656592002,-1.8130617778673048,1.6666689182440715,0,1,0,1,0,1,0,1,1,0
1,10174,-0.41026964306050495,-1.423050014956716,0.8163581345464486,-0.8220224407760738,0.059198730414310195,1.9820739497631839,0,1,0,1,0,1,0,1,0,1
1,10175,1.0010715011876674,-0.6987590933083804,-0.5691997078966818,1.038067317935414,-2.788990097730482,0.9222403079279634,0,0,1,0,1,0,1,0,1,0
1,10176,-0.11404329377809833,1.2812216508185181,-0.6962557755067276,0.029847769444736338,-0.526993736832547,1.7935050325032453,1,0,1,0,1,0,1,0,1,0
1,10177,0.038445994639888376,-0.7992782283487365,0.6892246616662694,-0.7598128706674194,2.7618059096533742,1.5418199449039154,1,0,1,0,1,0,1,0,1,0
1,10178,-0.5951698367524554,1.60331840684429,-0.8645057164250964,-0.38600379523321793,0.712971290695801,0.9612572092955268,1,0,1,0,1,0,1,0,1,0
1,10179,1.205805220173993,-0.10366482003013067,0.1772597598128477,0.9880830948153657,-2.165277632041243,-0.5647208942846349,0,0,1,0,1,0,1,0,1,0
1,10180,-0.2875185261204816,-0.914098008251796,0.9606309535003641,-0.3015082767198409,-1.84478286893529,-0.019820484966245888,1,0,1,0,1,0,1,0,1,0
1,10181,0.2399886849496945,-0.7149491190202265,-0.011976044627135779,-1.108204328124806,0.11525128686269907,1.8962354562271537,1,0,1,0,1,0,1,0,1,0
1,10182,-0.4453500078700044,0.22979481314909211,-0.8504646689348904,0.7163697359850195,-1.8296007711562496,-0.44308770337529724,1,0,1,0,1,0,1,0,1,0
1,10183,-1.0383967393970321,-1.0032973492548092,0.3451240108680333,-0.49130109125786053,1.2793686528599442,2.357822931894116,0,0,1,0,1,0,1,0,1,0
1,10184,-0.5551817199322451,0.47762164804939217,0.5723828984089049,-0.8891620657894611,-2.849464691670652,1.6321735847907715,1,0,1,0,1,0,1,0,1,0
1,10185,1.4026888485963316,0.3978453554807847,-0.8071931255602429,-0.5037480764345355,-0.21125664669581407,-1.4605556909733335,0,0,1,0,1,0,1,0,1,0
1,10186,0.9079904186238891,-1.003125852456515,-0.9924145405366808,-0.4503584116860999,-0.16169514006275665,0.32471336188696687,1,0,1,0,1,0,1,0,1,0
1,10187,0.10007968578833654,-0.42755627302935156,-0.380761985441986,0.5538860133335342,1.1753608387726036,1.6669549793235428,0,1,0,1,0,1,0,1,0,1
1,10188,-0.04257271117128881,-1.2743331002739708,-0.7215433756952331,0.3370460533109729,-2.7806975130665608,-1.659498949478515,0,0,1,0,1,0,1,0,1,0
1,10189,-0.9983693714761952,-0.454538346771706,-0.5754316783597551,0.62828801560253,-0.41053575559390826,-2.125322558059733,1,0,1,0,1,0,1,0,1,0
1,10190,0.39116771656801147,0.4753183543655567,0.24388611669358556,1.1262393003432436,2.2399417812679534,-2.4054164537188387,1,0,1,0,1,0,1,0,1,0
1,10191,-0.7900752226982831,0.12851092070471806,1.025981093247986,0.14040794747480628,-0.3050189773273508,-0.21694933948844752,0,1,0,1,1,0,1,0,1,0
1,10192,-1.5908391228454613,0.07754613195236607,0.7306034142072289,-0.11591119611289144,1.0708305293114788,-1.0473770580182973,0,0,0,0,0,0,1,0,1,0
1,10193,0.5583098512788781,0.5026919545926282,-1.0275443101280735,0.16441167588732852,-0.8360532712927887,-0.05389397455973777,1,0,1,0,1,0,1,0,1,0
1,10194,-0.6968248672861038,0.9815033688506127,0.04743894333944346,0.6408490462197468,1.9945398769462885,0.6832948135025846,0,1,0,1,0,1,0,1,0,1
1,10195,-0.8975091774111925,0.08203219907889184,0.26458117800165704,-0.7383633495814984,-2.0029295105975273,-1.9046153992444526,1,0,1,0,1,0,1,0,1,0
1,10196,0.8451590937845637,1.4873056095096324,0.558830050576318,-0.47386570694834806,0.6018331035283522,1.5061489736287126,1,0,1,0,1,0,1,0,1,0
1,10197,-0.7049229265768696,0.31051327847344645,0.5215804737835937,-0.7158345693980176,0.8039971344715562,-0.4161183579451111,1,0,1,0,1,0,1,0,1,0
1,10198,0.4509435069798873,-0.7699491158294233,-0.9200083420203674,-0.7453365580970309,-2.9509563016794305,0.8666915456166796,0,1,0,1,0,1,0,1,0,1
1,10199,-0.7322148135473759,0.4613360517058304,-1.1239497955434352,0.3306291028349449,0.8116613091460415,0.21034600460770825,1,0,1,0,1,0,1,0,1,0
0,10000,0.8551708413758711,-0.5663628641667019,-0.5168865125868713,-0.9389173255350136,1.6339664044388122,-1.3950791870940837,1,0,1,0,1,0,1,0,1,0
0,10001,0.48938110874560864,-0.7876156874795828,0.21443508920185222,0.9538762808381183,-1.236644152317067,-1.1244641178157266,1,0,1,0,1,0,1,0,1,0
0,10002,0.39208005783266425,0.12581736798336715,0.4953323721025889,0.5631689913677543,0.9196897391961769,1.93520892952449,1,0,1,0,1,0,1,0,1,0
0,10003,-0.7566333656122001,0.009210928024189732,0.395080583456445,0.9651417980229885,0.3991448160006609,-0.9407255906281142,0,0,1,0,1,0,1,0,1,0
0,10004,0.8968911524388599,-0.23283880518323477,-0.4161146253641545,0.6611638046548514,-1.2360888143483786,-1.3056882605560238,1,0,1,0,1,0,1,0,1,0
0,10005,-1.4485617484181452,0.22087943962403098,-0.19199795333419375,-0.7735311910409557,0.11207262406009795,-0.5628243221646911,0,0,0,0,0,0,1,0,1,0
0,10006,1.2573221081498693,-0.7671140977768801,-0.6584934334769486,-0.7917218938711686,-0.2931911824514568,-1.390621307099541,1,0,1,0,1,0,1,0,1,0
0,10007,1.1731881713004138,-1.0169367980773356,-0.2805444695392307,0.5654258622286082,-0.4443304341872995,1.2819214618691854,1,0,1,0,1,0,1,0,1,0
0,10008,1.0845159559148965,1.2396513254497081,0.7726720628349206,0.4022534684641023,2.7130936182582994,0.16247030371203786,0,0,0,0,1,0,1,0,1,0
0,10009,0.8221688708871236,0.62734373516885,0.9274981176238523,0.1310497390127752,1.6376304858328166,-0.28173361174525513,1,0,1,0,1,0,1,0,1,0
0,10010,0.27603631005556284,1.8215989379717337,-0.43942545151675727,-0.44424459961765544,2.843755463750396,-0.688786808333709,0,0,1,0,1,0,1,0,1,0
0,10011,0.23634822919965787,-0.6742010484564378,1.119983468578926,-0.005705772327103995,0.2847164925467054,1.0146437996971676,1,0,1,0,1,0,1,0,1,0
0,10012,-0.32708883798886185,0.4417857428780946,-0.6037158280602064,-0.39186901674620284,-1.685584594998281,0.5639345193534556,1,0,1,0,1,0,1,0,1,0
0,10013,0.5675795463336865,0.957206515896278,0.8826019215654477,-0.32566764224975875,-0.8310651082135939,0.3959227458699688,1,0,1,0,1,0,1,0,1,0
0,10014,1.0765303652503744,-1.3786835991737467,-0.7910631303840102,-0.7949696552186434,-1.3975613910699765,2.460434120725083,1,0,1,0,1,0,1,0,1,0
0,10015,-0.17917541453951275,-0.8661135578380666,0.7807807180020018,-0.08267679003800778,-2.814821846158613,-1.0591000952799585,1,0,1,0,1,0,1,0,1,0
0,10016,-0.05864399501752148,-0.8950437176906896,-0.638833455378719,-0.5402721859403129,-1.4138994491509944,1.953772991410316,1,0,1,0,1,0,1,0,1,0
0,10017,0.8432143107613291,-0.5355936977358612,-0.687320329519378,0.2902046680824221,1.9403154105944471,-1.7748273985256797,1,0,1,0,1,0,1,0,1,0
0,10018,0.9548364300398275,-0.8954224479619022,0.735368837206038,-0.2847169465916949,3.1261974539873427,2.3564806199830235,0,0,1,0,1,0,1,0,1,0
0,10019,-0.015382783661706152,-0.5835177320878819,0.43774694429955535,0.8043697670730285,1.690639969821356,-0.9764984626707857,1,0,1,0,1,0,1,0,1,0
0,10020,0.4385862910519852,-0.3803481935866576,-0.9359798182115393,-0.7273663922031303,-2.624613953444886,0.7959325797986067,1,0,1,0,1,0,1,0,1,0
0,10021,-0.556596090123406,0.9352656989532551,-0.3922177323551164,-0.6603574926506324,1.00227536267785,1.6075976937617837,1,0,1,0,1,0,1,0,1,0
0,10022,-0.026379569829678762,0.6923674203125322,0.21316754174313773,1.0208182213080899,-2.9634123813154365,1.8282522646612709,1,0,1,0,1,0,1,0,1,0
0,10023,-0.028550247898116027,1.566084506428151,0.5607716309378538,0.8771060796004431,1.1570244882525034,2.142214400261681,1,0,1,0,1,0,1,0,1,0
0,10024,0.2716064934785349,0.37630956626891576,-0.9332423006495791,-0.14467082015733682,2.2148879830554424,2.4007980639623505,1,0,1,0,1,0,1,0,1,0
0,10025,-0.36369748319592216,1.2263496984403988,0.8666807380479253,0.8177823046697887,-1.4989932250305713,0.5786246626587621,0,0,0,0,1,0,1,0,1,0
0,10026,-0.7456957026330835,0.9200456206924712,-0.5597805650262846,0.3038427078475923,1.2948824306193587,-2.449808474217697,1,0,1,0,1,0,1,0,1,0
0,10027,-0.7062624197674513,0.8645564324841724,0.07817226527591595,-0.6208053687944781,0.9975868603808705,0.20980785175990668,1,0,1,0,1,0,1,0,1,0
0,10028,-0.3930112678946957,-0.814310273943876,-0.0060680084409806346,-1.0867224555957533,-3.094937563180189,1.0327817179964693,1,0,1,0,1,0,1,0,1,0
0,10029,-0.1429834620234318,-1.2761102679127085,-1.1253305332466332,-0.37871938421807627,2.481519549102921,-0.883507801887144,0,0,0,0,1,0,1,0,1,0
0,10030,-0.9636811745616906,1.3843575422351908,0.07012914356589103,-0.7779033187126998,-0.14122934240846524,-1.7957265804617912,0,0,0,0,0,0,0,0,1,0
0,10031,-0.9833876600846655,0.9512759936343324,-0.8634286091560868,-0.03320452900400783,0.06848891737959413,-2.2421350436865795,0,0,0,0,0,0,1,0,1,0
0,10032,1.657569945149512,-0.8081253006191828,-0.6137339858864694,0.09702655549834262,-0.7558578896828957,1.556862116396656,1,0,1,0,1,0,1,0,1,0
0,10033,1.5127674457416622,0.6041840972394614,-0.7641832817105837,-0.6826172489765862,1.8932859629122738,-0.8357249635159614,0,0,1,0,1,0,1,0,1,0
0,10034,1.1612126523467288,0.7375086200377183,0.8148904953779902,0.3934846279638693,-3.0924719630908144,0.7136575142782853,0,0,0,0,0,0,1,0,1,0
0,10035,1.2745348546904265,-0.2514263369114232,-0.8673595701677315,-0.16861762612175316,-1.310366756667008,-1.0780225652006097,0,0,1,0,1,0,1,0,1,0
0,10036,0.9263942360471248,-1.1379460087769118,-0.7753873997744495,-0.44540266929275757,0.13128524957337656,-1.3270762656446322,1,0,1,0,1,0,1,0,1,0
0,10037,-0.9415997342402804,1.5518592639076518,0.6682805623717794,0.019023845118399496,1.920703036383942,-2.467458780663322,1,0,1,0,1,0,1,0,1,0
0,10038,0.9464956248643167,1.1293500277182997,-0.7135624097828712,0.773201806416813,2.810517778594699,2.1473833220198832,0,0,0,0,0,0,1,0,1,0
0,10039,0.6518534794688143,-0.7145736560541289,-0.6693564572006416,-0.1271788059524508,0.33940254908540285,-1.1579690454307294,1,0,1,0,1,0,1,0,1,0
0,10040,-0.7205622268447976,-0.4951682214499291,0.7275136339161304,-0.9217980249162271,2.8065235901678567,1.4422043572959653,1,0,1,0,1,0,1,0,1,0
0,10041,0.6149609505892193,-1.0439811052443204,0.5357752161713406,0.3796429594955831,-0.38940081915942204,-1.7877155486992562,1,0,1,0,1,0,1,0,1,0
0,10042,-0.6859629119017958,0.4967584673143367,0.454826229146232,0.7628891834986005,-1.3875775548693041,1.799972247035878,0,0,1,0,1,0,1,0,1,0
0,10043,-1.679910281399857,-0.7225047001447487,-0.17500805846069387,0.9197661440925288,-1.0774458118207055,-1.807479558569357,0,0,1,0,1,0,1,0,1,0
0,10044,-0.2949222437504133,-0.870274515761542,0.7822717435954154,0.6385380216480012,-1.1533398978065186,0.4321830614159988,1,0,1,0,1,0,1,0,1,0
0,10045,-0.41324801813244644,0.6343086707342717,0.4192968904159043,1.083982008322929,-1.4337604823324601,-2.229251547975382,1,0,1,0,1,0,1,0,1,0
0,10046,-0.4932876564492242,0.012132663197859831,0.6347122353478732,0.02264613969699258,2.175787034351819,-2.154612964701801,1,0,1,0,1,0,1,0,1,0
0,10047,-0.08723791606185861,-0.6582043812073444,0.5151808702922884,0.3767877657876266,-1.8593321088433834,0.7468822308489365,1,0,1,0,1,0,1,0,1,0
0,10048,1.2972736922804973,-0.41986490899780493,0.5590734868938725,0.24609833666638137,0.8266832445971665,0.6835297888356279,1,0,1,0,1,0,1,0,1,0
0,10049,-0.5057178824046235,0.7104421697783554,0.9366348198272793,0.2413678199391165,0.7949335096553507,-0.36744874314929676,1,0,1,0,1,0,1,0,1,0
0,10050,1.22209679428934,0.25089982578006853,0.2925757090796324,-0.7952466187171598,-0.7136923958294982,0.6273020844193594,1,0,1,0,1,0,1,0,1,0
0,10051,-0.9733813532871141,0.40870728797398553,-0.2505754845651515,-0.7569805653747382,-1.2525883473849855,-2.1295249588272642,1,0,1,0,1,0,1,0,1,0
0,10052,0.39435261286135315,0.17054742342414156,0.8371743454197711,0.11541266147871178,-2.210871518678886,-0.3627342025170188,1,0,1,0,1,0,1,0,1,0
0,10053,-0.40532058962685613,-0.12214701752230744,0.9774134998296131,-0.5523707165085197,0.22535764672325198,1.9899922431353816,1,0,1,0,1,0,1,0,1,0
0,10054,-1.7888727119955241,-0.13803465549750718,0.30570569079723964,0.5628826856366799,1.4345604398933363,-1.1670709435733606,0,0,0,0,0,0,0,0,1,0
0,10055,0.5626571293179441,0.6931703950692303,0.05075057482862061,-0.7827948532519858,2.8544326295960314,2.1806086121466315,1,0,1,0,1,0,1,0,1,0
0,10056,-0.11164572925473103,0.47509356234724565,0.5558341813861128,-0.49668451656648255,2.6948080940369556,1.1591974639179954,1,0,1,0,1,0,1,0,1,0
0,10057,-0.24428044004589422,-0.5887584938060275,0.31014512304967706,-0.767326629976417,-1.4806246830357492,0.7945102155510353,1,0,1,0,1,0,1,0,1,0
0,10058,0.7589468766584592,0.7457125777049634,-0.06633458052743386,-0.6333523324246256,0.8452454373272008,-0.8707225314647188,1,0,1,0,1,0,1,0,1,0
0,10059,1.092082685231335,-0.34911141879933005,0.011282123103408537,-1.1872769752889407,1.2220705999318802,-1.5568209668749917,1,0,1,0,1,0,1,0,1,0
0,10060,-0.17965243187425875,1.0477125198424933,0.9824416857179373,-0.3998153299965356,-0.8117877933665882,-1.724751050889205,0,0,1,0,1,0,1,0,1,0
0,10061,0.2651807145510994,1.2505331015155963,0.7438205690672515,0.3028629191498233,-1.3637963690814177,-0.08299821504531402,0,0,0,0,1,0,1,0,1,0
0,10062,-1.5751027246271014,0.5749650595556726,-0.5433766236675028,0.765596831706408,1.2485850360741226,0.6030707783699146,0,0,1,0,1,0,1,0,1,0
0,10063,1.329624760055331,-0.8072250890925713,-0.11509584559805565,-0.6597159231126195,1.5748902699466047,-1.5989418424772368,0,0,1,0,1,0,1,0,1,0
0,10064,0.7840005862134684,0.20435853764158035,-0.939142353133908,0.18017386192033802,-0.5200011429218276,-1.2913205870147715,1,0,1,0,1,0,1,0,1,0
0,10065,1.1151730201198744,-0.04084169195908598,-0.2676879710271727,-0.619777558472866,-3.0086818809610767,0.7341889097813237,0,0,1,0,1,0,1,0,1,0
0,10066,-0.06338115336573404,1.5584274617603828,0.04933838321018356,-0.8869161051714091,-1.7179959081173937,-0.3455596430342345,0,0,0,0,0,0,1,0,1,0
0,10067,1.0594934274745733,-0.10591973341144413,0.7129886887907987,0.6741602785253347,0.04041971203345637,0.37327876480180433,1,0,1,0,1,0,1,0,1,0
0,10068,0.3241611400939336,0.5151495687516942,-0.4356996770885843,0.74299544782027,1.0722799797845262,-1.8764829058158798,1,0,1,0,1,0,1,0,1,0
0,10069,0.46297244702448304,-0.6817604096668051,-0.8584967644350088,0.24191499042717127,-2.56468385105142,2.434504050729589,1,0,1,0,1,0,1,0,1,0
0,10070,0.6516228916356828,0.1459283795926129,-0.872738646747137,-0.8162151640055593,-1.8090297271950277,0.3221996207430422,1,0,1,0,1,0,1,0,1,0
0,10071,-0.15612893173795547,-1.2165800823895074,0.9533074340748642,-0.3279605923306234,2.3287040798670615,1.860458132147627,1,0,1,0,1,0,1,0,1,0
0,10072,-0.8902518450698754,-0.012277837104436987,0.2819863900069858,-1.0295183828248082,1.1393830621751095,2.2214214355061523,1,0,1,0,1,0,1,0,1,0
0,10073,0.5492536821978429,0.4702123954608736,-0.5815163987518407,0.535449052616903,2.7281715499595376,-0.8402352231250454,1,0,1,0,1,0,1,0,1,0
0,10074,-1.4453917657294788,1.1252494199786331,-0.21255723096544998,1.076283792681499,-1.2934640075878543,-0.7761673323889084,0,0,0,0,0,0,0,0,1,0
0,10075,1.0074231786787056,1.297281348224281,0.36172378784642345,-1.0641943656991497,1.942454192201713,0.484352541241439,0,0,1,0,1,0,1,0,1,0
0,10076,1.4881868263892795,0.2956458073761335,0.5123101816744808,0.801815396195432,0.9176204389749333,-0.5429044170909897,1,0,1,0,1,0,1,0,1,0
0,10077,1.1040039859329782,-1.231599947668397,0.5779838901528099,-0.29291732313024765,-2.67599164878762,-0.5926201066406445,0,0,0,0,1,0,1,0,1,0
0,10078,-0.2742251244779658,0.9903447073005076,0.8393176940385587,0.6214026483163836,1.8302256145234541,-2.4996619280223245,1,0,1,0,1,0,1,0,1,0
0,10079,0.31169571117883266,-0.7293909873470906,-0.2682312529087377,-0.9834878309189155,-0.24186624957253375,-1.3087672554237058,1,0,1,0,1,0,1,0,1,0
0,10080,1.280310974726267,-0.733766434209834,-0.07858005761645011,-0.812953516979605,-0.3078121971721149,-2.256537245080559,1,0,1,0,1,0,1,0,1,0
0,10081,-1.417535230103985,-0.29036627584277125,-0.622986563401293,0.8950656422231605,-2.1066742588360934,0.6987655729874714,1,0,1,0,1,0,1,0,1,0
0,10082,0.9889873555461399,0.01446746316328278,0.8227908950349416,0.43414492033618474,0.999648432574283,-1.440323279937873,1,0,1,0,1,0,1,0,1,0
0,10083,-0.5358839893722847,0.4434415227442287,0.8084547653376178,-0.5691185855483677,-2.7240498739116363,1.4358814542205023,1,0,1,0,1,0,1,0,1,0
0,10084,-1.7263570699085156,-0.4385158657607271,-1.1018880408938931,-0.26577151045391095,1.9612870674187564,0.5371771328541625,0,0,1,0,1,0,1,0,1,0
0,10085,0.532654730897174,-0.8835041301621759,0.9543407154909926,-0.25461779391959416,-0.2781654672081743,0.09085945338214552,1,0,1,0,1,0,1,0,1,0
0,10086,0.2152672227236057,-0.7903500366690777,0.9486510387693093,0.13499594750967325,0.8191857819895321,1.171595377384077,1,0,1,0,1,0,1,0,1,0
0,10087,-0.09228639526466505,0.42349884372016605,-0.2365218104940159,-0.7677498219295902,-2.866471472948764,-0.10805298251237272,1,0,1,0,1,0,1,0,1,0
0,10088,-0.8659268574220569,-1.440178037741282,0.6158540436898757,0.57169385898092,0.3343183411561656,-1.5005993966326303,0,0,0,0,1,0,1,0,1,0
0,10089,0.20508589925334242,-0.7478033973811583,0.5052889016011601,1.0013418377563366,2.215075014135349,1.1883051701636804,1,0,1,0,1,0,1,0,1,0
0,10090,0.3248174166682187,-1.3934437457448496,0.029305237998414016,-0.6085682752999918,-0.6831680810859792,-0.43606945891669857,1,0,1,0,1,0,1,0,1,0
0,10091,-0.7202963954933703,1.304245269085306,0.22147127562159102,-0.6178036981269949,1.7374684284324975,-1.8287729117430507,0,0,1,0,1,0,1,0,1,0
0,10092,-1.3639851546928647,-0.60874046416523,-1.1177228983659548,-0.26483257413814976,1.6840947415898522,-1.0562229225278885,0,0,0,0,0,0,1,0,1,0
0,10093,-0.501811001571895,-1.010809593055959,-0.6443389620440755,0.727989183776252,2.1311451711747806,2.1989446984618546,1,0,1,0,1,0,1,0,1,0
0,10094,0.2119928422744508,0.8333847388027157,-0.4744812554322871,-0.5621556796170945,2.9814422909846745,0.5632120832274745,1,0,1,0,1,0,1,0,1,0
0,10095,0.5988650278695209,-1.224499177042508,0.47669366330184365,0.8158641307088746,2.0670030819787453,0.011253930669534173,0,0,0,0,0,0,1,0,1,0
0,10096,0.33031343603239843,0.6449662382325223,0.5819511532473153,-0.2061717796694711,2.809356159435046,-1.4467509200043667,1,0,1,0,1,0,1,0,1,0
0,10097,-0.3725982350089652,0.20815704884534045,0.9858999732219683,0.16699686499086108,-2.730518364388758,-1.9660731890635326,1,0,1,0,1,0,1,0,1,0
0,10098,1.1576771373253556,-1.1608012141835318,0.6229708975769405,0.10338735326824586,-0.9598537531817792,1.5190057006449986,1,0,1,0,1,0,1,0,1,0
0,10099,-1.1112024536597849,-0.16349107656543857,0.4375041833770438,0.4781836429543666,-0.8739453364970287,-2.312022495510936,1,0,1,0,1,0,1,0,1,0
0,10100,-0.6950234157187971,-0.38199322194651436,0.16472755480332305,-0.645455441785869,1.6965474711301678,-0.8601662979879809,1,0,1,0,1,0,1,0,1,0
0,10101,0.06486837117316865,-0.6499642557468087,-0.6386943462465077,0.6647130766331862,-0.17614174352949108,-1.9227876312323962,1,0,1,0,1,0,1,0,1,0
0,10102,0.41071576548989214,-0.6113459552977368,0.9321805280642372,0.2456822684602158,2.314205941994532,1.6539694247430403,1,0,1,0,1,0,1,0,1,0
0,10103,-1.2878531819408876,0.2007149756578326,0.7752183620598817,-0.15037122852453755,-0.6903783851968115,-1.8864760909616844,0,0,1,0,1,0,1,0,1,0
0,10104,0.3869279113634931,0.356236825122866,-0.6334169161203549,0.987698085392649,-1.4301354580812222,-1.473361554592985,1,0,1,0,1,0,1,0,1,0
0,10105,1.2535689826074385,0.276953998277023,-0.7970703625619314,-0.5155185948878547,-1.3326046089784496,0.1610918200759648,1,0,1,0,1,0,1,0,1,0
0,10106,-0.6020470851303087,1.5961302005340194,0.8646052418767824,-0.37936230084045985,0.8601278265609266,-0.7877319795961135,0,0,0,0,1,0,1,0,1,0
0,10107,-1.268842026175164,-0.1965345990086388,0.5414947686686177,0.8330739621887081,2.341592347058918,1.3652515249135795,1,0,1,0,1,0,1,0,1,0
0,10108,0.3222992674091353,0.273524410240902,-0.11984837363592066,0.6248810374362888,1.8373322549443187,-0.4222666856423085,1,0,1,0,1,0,1,0,1,0
0,10109,-0.33571544616415955,0.8723934575975228,0.3052618653459225,-0.7934562915687343,-0.9962787158624343,2.0805512565818214,1,0,1,0,1,0,1,0,1,0
0,10110,1.5957149654568086,0.8295064463260758,-0.931858440315426,0.5389622539818469,1.152574775981881,1.4622617384926277,0,0,1,0,1,0,1,0,1,0
0,10111,0.7273130233536037,0.05241183343069416,1.1596696693805817,0.12712449769282325,-2.086988748133008,-2.3983030369438807,1,0,1,0,1,0,1,0,1,0
0,10112,1.0552825898207683,-0.7816318314574237,0.04738781452673726,-0.802523025570402,0.5283441302357742,1.1461760542273036,0,0,1,0,1,0,1,0,1,0
0,10113,0.9043356279589514,-1.1936650396847903,0.5622498252251564,-0.2996214778095702,-1.5926578786225443,0.8292535683702673,1,0,1,0,1,0,1,0,1,0
0,10114,0.4069404786941383,-0.8514978278410269,-0.10150168125507292,0.7691204456057111,1.105206682334041,1.806572179500131,0,0,1,0,1,0,1,0,1,0
0,10115,0.7123329499166601,1.4992273128610853,1.1127329051725132,0.17944778044835674,-0.11497432596045082,-1.6784381108255313,0,0,0,0,1,0,1,0,1,0
0,10116,1.6789828888639655,0.5286588927772308,0.5518725168709394,-0.6623800620735538,-1.3028435424897198,-1.0777071476449023,0,0,0,0,0,0,1,0,1,0
0,10117,0.5117858060736209,-1.6818808893680135,-0.22069852542731921,-0.7221342042875337,1.8142366273009942,1.1003564901689566,0,0,0,0,0,0,0,0,1,0
0,10118,-1.2889120953071296,0.09394727987217849,0.9029423519332493,0.5886916546041626,2.1738612890814797,-0.0955824023043017,1,0,1,0,1,0,1,0,1,0
0,10119,1.238717129391664,0.44746717612410997,0.5838450582298551,-0.708255266134332,-1.950279340133826,0.053124215603321256,0,0,1,0,1,0,1,0,1,0
0,10120,1.1958223387504177,-0.21117938227873315,0.3988165952990346,-0.4741224126740924,0.8522247466144304,-2.133054832417172,1,0,1,0,1,0,1,0,1,0
0,10121,1.2791603799608662,0.28413651993099814,0.1488016549606819,1.1849108156981167,2.3572962726303746,1.0828917450312976,0,0,0,0,0,0,1,0,1,0
0,10122,-0.6188020093970541,-1.67094235006234,-0.6381748598123074,0.7025990326422802,-0.3412001120006392,0.928018325884642,0,0,0,0,0,0,1,0,1,0
0,10123,-0.4809413366176958,-0.2688806468402916,0.3336543916347417,-0.5396392081949374,-2.4639474293828916,2.171304638645473,1,0,1,0,1,0,1,0,1,0
0,10124,0.6321593339226144,-1.6186937780332162,-0.2580444615369349,-0.8772963815490036,-1.816374628364678,-1.4492692133495795,0,0,1,0,1,0,1,0,1,0
0,10125,1.0177848542685557,-1.0570139992234189,-0.7639557281256181,0.0011394172121714462,2.3627748412390654,1.7564690724069694,0,0,0,0,1,0,1,0,1,0
0,10126,1.7695428800820021,-0.294458368156283,0.07929405644556747,-1.1236740576504538,1.336516366938556,-1.0757725114121186,0,0,1,0,1,0,1,0,1,0
0,10127,-1.2866752344313401,1.3236927523559927,0.680953800479818,-0.35355349336371555,-1.1477627839946765,1.8284606113797301,0,0,0,0,0,0,0,0,0,0
0,10128,-0.6376866955307238,-1.2055217770616489,0.4208710350676999,-1.0972331017351702,2.491000527379947,1.1997552739060287,1,0,1,0,1,0,1,0,1,0
0,10129,-1.0112506892990567,-0.1332106672800861,0.5431082223335632,0.49965779831225776,2.6130008112228107,0.38456388864449687,1,0,1,0,1,0,1,0,1,0
0,10130,-0.0057724165008732715,0.48328175476332247,0.5807992226726119,0.48741441156389753,-1.3213167685313367,1.0978998448096877,1,0,1,0,1,0,1,0,1,0
0,10131,1.8134363799475646,-0.2020318515481193,0.7082246035445688,0.1496345673047835,-1.4338103303144718,-0.354137395423883,0,0,0,0,1,0,1,0,1,0
0,10132,1.2809811201983072,-0.28362871304500437,0.043286184741030076,-0.6243824068143552,-1.4669953826154065,0.024864545484879486,1,0,1,0,1,0,1,0,1,0
0,10133,0.6494249623298618,0.649018040885924,-0.4738028630667492,0.9968436686910749,-1.974983115112784,0.8079612309471118,0,0,1,0,1,0,1,0,1,0
0,10134,-1.3802034926506024,0.16765889248927598,0.266121700245002,-0.9151290052198917,1.0244121843270197,-2.0983255169348425,0,0,0,0,0,0,1,0,1,0
0,10135,-1.1781007489393533,-0.5967034359917343,0.5064768100449928,-0.5398917183706499,-2.5420748027924174,-0.3538559500442706,1,0,1,0,1,0,1,0,1,0
