version,episode,step,dist,prev_dist,prev_pot,speed,tau1,tau2,collided,settled,success,shaping_weight,collision_penalty,vel_weight,time_cost,goal_focus,max_torque,reward
v1_sparse,0,27,2.1125303237151485,2.103270066903507,-1.8017785072621708,1.5799338883442404,-1.5258777341059588,-0.052695624874220706,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,28,2.1238365587083163,2.1125303237151485,-1.8017785072621708,1.8613777659396347,7.993999218489088,4.299774884435536,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,29,2.1439684828363808,2.1238365587083163,-1.8017785072621708,3.481520837572195,-5.772485704001382,8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,30,2.174170098035544,2.1439684828363808,-1.8017785072621708,4.553046296210327,-4.901741985287238,4.070913584632323,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,31,2.205777625146855,2.174170098035544,-1.8017785072621708,4.450443952518005,2.3907965043281534,-0.40531986604472686,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,32,2.2336402600007164,2.205777625146855,-1.8017785072621708,4.315245903798431,0.9719679641191825,-0.7862677338780862,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,33,2.2551102553171614,2.2336402600007164,-1.8017785072621708,3.2997321318496646,4.017886606192838,-3.419710391606852,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,34,2.2740195433611157,2.2551102553171614,-1.8017785072621708,4.302714378446778,-5.63591937124729,2.2812861602862435,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,35,2.2914233261725334,2.2740195433611157,-1.8017785072621708,3.485166116820386,8.0,-0.6558895805487569,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,36,2.3036069778402366,2.2914233261725334,-1.8017785072621708,2.6559285487643005,8.0,-0.4234480601226903,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,37,2.3148103643933378,2.3036069778402366,-1.8017785072621708,3.2229443890802565,7.474762334748682,4.624367447014334,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,38,2.328266308223711,2.3148103643933378,-1.8017785072621708,4.195597310218891,2.509085552482668,4.498321868409636,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,39,2.341443461147104,2.328266308223711,-1.8017785072621708,4.583035910886984,-4.01716465992668,0.47072682706376473,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,40,2.349069472872292,2.341443461147104,-1.8017785072621708,2.85852174827297,-7.538656253940834,-8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,41,2.3519789501425614,2.349069472872292,-1.8017785072621708,2.164449158232398,4.410414260681922,-0.7155253364249501,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,42,2.3536897057727435,2.3519789501425614,-1.8017785072621708,1.834409617963977,4.827055010350675,0.6288858600879208,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,43,2.356151892722217,2.3536897057727435,-1.8017785072621708,4.198672477054113,-3.710626109306889,8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,44,2.357875367776049,2.356151892722217,-1.8017785072621708,3.6542134744190156,6.609976552748867,0.8229879591033583,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,45,2.357493697705359,2.357875367776049,-1.8017785072621708,5.3128637920558175,0.10676270571990062,7.932891918088657,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,46,2.352284323487548,2.357493697705359,-1.8017785072621708,6.585732774689382,-1.5450009623956507,7.317910138400408,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,47,2.342385418202594,2.352284323487548,-1.8017785072621708,4.684707676511022,3.1421056699018397,-6.344764883533619,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,48,2.330091704037759,2.342385418202594,-1.8017785072621708,5.100292871528234,3.5675778229746933,5.36342762765124,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,49,2.3134715594147974,2.330091704037759,-1.8017785072621708,5.335679578249811,2.623005324816105,4.627454680575212,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,50,2.295072013000241,2.3134715594147974,-1.8017785072621708,4.384360385424437,6.598937592326516,-2.3581577460725516,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,51,2.2775953585570705,2.295072013000241,-1.8017785072621708,3.9374531945430284,8.0,0.7757481374727973,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,52,2.2629583194486886,2.2775953585570705,-1.8017785072621708,2.713650700099344,4.002138305763635,-7.584525467979427,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,53,2.2503894644563953,2.2629583194486886,-1.8017785072621708,2.8425079363616437,4.8508093721722085,3.464965737406913,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,54,2.235491172449099,2.2503894644563953,-1.8017785072621708,3.1617906760054564,-2.8014337868090933,3.2776578410660426,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,55,2.21734810050603,2.235491172449099,-1.8017785072621708,3.449909720407811,2.4257557480869925,4.806997338889704,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,56,2.1988258753725836,2.21734810050603,-1.8017785072621708,2.9765008996638787,3.4358212591910817,-2.660950117296011,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,57,2.184006443302784,2.1988258753725836,-1.8017785072621708,2.1488173124591152,0.2634262638224102,-8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,58,2.172542118945359,2.184006443302784,-1.8017785072621708,1.872795164655287,0.10302230302511407,-2.4754386810723945,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,59,2.1603903100980033,2.172542118945359,-1.8017785072621708,2.2649701094508226,5.130428339544292,6.444355692517118,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,60,2.14984350101787,2.1603903100980033,-1.8017785072621708,1.5015272852825177,3.078285801692774,-8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,61,2.144569484997008,2.14984350101787,-1.8017785072621708,1.0251874440181752,2.500615955255586,-5.3035976883826175,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,62,2.1415071432012494,2.144569484997008,-1.8017785072621708,1.0345158392935823,2.1017389577437164,0.7596765551473202,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,63,2.1399167090660542,2.1415071432012494,-1.8017785072621708,0.6436332532198235,-5.234696758136948,-6.334636505482656,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,64,2.137581863343704,2.1399167090660542,-1.8017785072621708,1.1373461430762357,4.025527046646766,8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,65,2.1324744872766317,2.137581863343704,-1.8017785072621708,1.2317444749212374,-0.23794769941969476,1.5633496794541146,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,66,2.126854801388938,2.1324744872766317,-1.8017785072621708,1.1501622451115392,-2.631952175851693,-1.2975315138138488,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,67,2.120044379669163,2.126854801388938,-1.8017785072621708,1.259324839102804,-8.0,0.39759266106757823,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,68,2.1126060439638263,2.120044379669163,-1.8017785072621708,1.1227439787959739,0.9129251344644748,-1.4793943039126551,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,69,2.1064808358284886,2.1126060439638263,-1.8017785072621708,0.9824579764932613,0.5140240555645684,-1.7135045565305,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,70,2.1020318027162905,2.1064808358284886,-1.8017785072621708,0.8888139136259654,6.420128672643081,-0.3658464122953558,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,71,2.0970980676345348,2.1020318027162905,-1.8017785072621708,1.1608358266414083,1.264191348425364,4.612502899088039,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,72,2.0900806534901224,2.0970980676345348,-1.8017785072621708,1.2612886899297597,0.912871138571862,1.9395558072502999,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,73,2.0818380552361075,2.0900806534901224,-1.8017785072621708,1.234485218364341,-8.0,-1.1947343594901445,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,74,2.073297560337861,2.0818380552361075,-1.8017785072621708,1.2727736985804659,8.0,1.8749204651847118,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,75,2.0649793446420324,2.073297560337861,-1.8017785072621708,1.3398445473916776,4.914916990595655,1.8868794716641761,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,76,2.058866997404508,2.0649793446420324,-1.8017785072621708,1.090089041554611,8.0,-3.591643013693985,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,77,2.0534086376284826,2.058866997404508,-1.8017785072621708,1.255561847535338,-3.873744445187382,3.155402654492477,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,78,2.04613591499275,2.0534086376284826,-1.8017785072621708,1.3153957999247903,3.774053988299954,1.522940469595705,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,79,2.040080683320941,2.04613591499275,-1.8017785072621708,1.1318443097813975,1.421220873330052,-3.1951205669465295,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,80,2.0359052878844297,2.040080683320941,-1.8017785072621708,1.1393864435428478,4.96983742799765,0.17473221308068837,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,81,2.033403009919365,2.0359052878844297,-1.8017785072621708,1.0479653950194452,2.393007845854921,-2.2943542192739086,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,82,2.0338455474020827,2.033403009919365,-1.8017785072621708,1.0507857741788462,8.0,-2.159742844418398,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,83,2.038320709464251,2.0338455474020827,-1.8017785072621708,1.0121000590272764,0.8003547301077883,-5.292827112776167,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,84,2.044821846060271,2.038320709464251,-1.8017785072621708,0.9536759022940756,-3.8975182932035883,-0.21937575780639704,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,85,2.0504763811362445,2.044821846060271,-1.8017785072621708,0.8929415094429262,-3.9482580635327245,0.6046893168349148,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,86,2.0549318235555134,2.0504763811362445,-1.8017785072621708,0.8346328205164253,-4.030600933224846,0.5847039972579755,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,87,2.0563913961335896,2.0549318235555134,-1.8017785072621708,0.9327907207025599,0.1341594180223405,5.912625838563922,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,88,2.0574547656820386,2.0563913961335896,-1.8017785072621708,0.8074338187302876,-2.4231843640393507,-5.280678559082436,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,89,2.063583968812534,2.0574547656820386,-1.8017785072621708,0.8534776813229348,-3.8501445760198036,-8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,90,2.0699622237837483,2.063583968812534,-1.8017785072621708,0.6217317830673005,-8.0,4.829234525610023,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,91,2.075139362151638,2.0699622237837483,-1.8017785072621708,0.7814619250487279,8.0,-1.8380180507316057,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,92,2.0829563475075554,2.075139362151638,-1.8017785072621708,0.8489020919039552,0.4436086341603469,-2.1696672183617576,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,93,2.0926566352077196,2.0829563475075554,-1.8017785072621708,0.9620536759110907,4.568712541810793,-0.8313064208776727,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,94,2.103536182084251,2.0926566352077196,-1.8017785072621708,0.9833474742375369,-0.5957591450145073,-0.7360956171903457,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,95,2.112281953718586,2.103536182084251,-1.8017785072621708,0.7205359160875386,-7.769956447018533,3.9719576505842102,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,96,2.114514041637418,2.112281953718586,-1.8017785072621708,0.6546036331504105,-5.867172760318278,8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,97,2.112931661135963,2.114514041637418,-1.8017785072621708,0.7359650108557976,6.466047393770291,0.9096744779292314,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,98,2.1107897136631975,2.112931661135963,-1.8017785072621708,0.666757336404195,-8.0,0.17589956079105812,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,99,2.107386490441474,2.1107897136631975,-1.8017785072621708,0.7514700484923837,3.545957570647739,1.7986416070728835,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,100,2.0996508683098356,2.107386490441474,-1.8017785072621708,1.1114094690068963,-3.1021197053085343,8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,101,2.088818564127043,2.0996508683098356,-1.8017785072621708,1.0482123585859406,3.5097056293080744,-1.10230586969971,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,102,2.0785912835410367,2.088818564127043,-1.8017785072621708,1.1582451163424148,8.0,1.9063001068678256,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,103,2.067358381947797,2.0785912835410367,-1.8017785072621708,1.2389851003944126,0.7654395926001369,1.860788580141703,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,104,2.0550619555759417,2.067358381947797,-1.8017785072621708,1.3266189637973864,5.830420903352646,1.502551685949174,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,105,2.042002413184177,2.0550619555759417,-1.8017785072621708,1.376146299399846,1.0549355911703118,1.206452426326879,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,106,2.028808253953998,2.042002413184177,-1.8017785072621708,1.4389397949373381,8.0,0.37785776355054485,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,107,2.01737845816156,2.028808253953998,-1.8017785072621708,1.226161499506902,-6.4892182614072915,-3.6995556875506908,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,108,2.0047255817956895,2.01737845816156,-1.8017785072621708,1.4087459375845766,-2.355011522187112,5.181980199909306,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,109,1.9905053595165056,2.0047255817956895,-1.8017785072621708,1.3828868769059364,5.6378439615329095,-1.605689788421044,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,110,1.9781389828911438,1.9905053595165056,-1.8017785072621708,1.3222641031434037,0.0036048217784907456,-1.414347639577463,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,111,1.9689608517070318,1.9781389828911438,-1.8017785072621708,1.064047814102832,-6.886422710427522,-5.285195284073686,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,112,1.9613842743968988,1.9689608517070318,-1.8017785072621708,1.008101164905682,-6.2942750553193125,1.309669858525558,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,113,1.9535044238539063,1.9613842743968988,-1.8017785072621708,1.0373054589708885,3.8347048432977533,-0.701450261342628,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,114,1.944452805170471,1.9535044238539063,-1.8017785072621708,1.1004461330466362,-2.3291994022945883,3.301324031718902,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,115,1.9377822340408954,1.944452805170471,-1.8017785072621708,0.8347629783924014,-4.472157272963682,-8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,116,1.9344983913882177,1.9377822340408954,-1.8017785072621708,0.846770313614551,-0.35320895576809797,1.552345350407382,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,117,1.934048452863864,1.9344983913882177,-1.8017785072621708,0.7441490395855411,-5.2060797304044595,-6.883178697207376,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,118,1.940753705356548,1.934048452863864,-1.8017785072621708,0.8841154882107097,-3.3657513188220496,-6.726952861075125,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,119,1.9517307200477125,1.940753705356548,-1.8017785072621708,0.9216094617493211,-1.4813682308163372,-1.3702108549084098,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,120,1.961189494298272,1.9517307200477125,-1.8017785072621708,0.7609035839141272,0.6721217520946375,4.285099290771225,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,121,1.9670291800219044,1.961189494298272,-1.8017785072621708,0.6785019028721676,-0.1412107346723652,2.670875589555165,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,122,1.9757284652715843,1.9670291800219044,-1.8017785072621708,1.007935903302289,2.0991282915481215,-7.782238293484992,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,123,1.9914423640045433,1.9757284652715843,-1.8017785072621708,1.2561867540762943,-1.1740623217535262,-5.238751775040221,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,124,2.0095681061712187,1.9914423640045433,-1.8017785072621708,1.1724296665165377,-5.670163010993725,0.2749707357242887,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,125,2.0259031479596703,2.0095681061712187,-1.8017785072621708,1.0805288889110418,5.025539613786299,2.9800003879019767,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,126,2.0373116732844547,2.0259031479596703,-1.8017785072621708,0.7993402148578374,2.0616502377358508,6.786211280819521,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,127,2.0469982784986422,2.0373116732844547,-1.8017785072621708,0.9407353727136545,-0.28069431214698515,-3.308649437959885,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,128,2.0597898545114877,2.0469982784986422,-1.8017785072621708,1.041188385597846,-2.223256288352315,-2.64796993559852,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,129,2.0704857755515564,2.0597898545114877,-1.8017785072621708,0.6314958542937369,-8.0,5.7994803288837184,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,130,2.0780347307073015,2.0704857755515564,-1.8017785072621708,0.6456300072381954,-0.8366190667887616,-0.5782217139767146,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,131,2.0856908783590304,2.0780347307073015,-1.8017785072621708,0.6040311768518187,-2.280766437020558,0.11637370301054342,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,132,2.0906971265851695,2.0856908783590304,-1.8017785072621708,0.36771114111066433,-2.7734970848192035,4.4304437443319715,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,133,2.091164122940428,2.0906971265851695,-1.8017785072621708,0.20140226110244133,-7.817033865570619,3.204710098321727,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,134,2.086680340965885,2.091164122940428,-1.8017785072621708,0.4496390732685598,0.36927914349035174,5.476935499013267,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,135,2.07611598137029,2.086680340965885,-1.8017785072621708,0.8169855863983443,6.649045750141276,6.537433276313399,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,136,2.0646178912601556,2.07611598137029,-1.8017785072621708,0.578375973186844,-0.016680906096180913,-4.220068047573979,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,137,2.0583908707176994,2.0646178912601556,-1.8017785072621708,0.4427153348907761,6.954532566203735,-5.047180448041893,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,138,2.0565249384252944,2.0583908707176994,-1.8017785072621708,0.44794150951668654,1.3379084063524693,-2.3866998573952833,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,139,2.0517561447983006,2.0565249384252944,-1.8017785072621708,0.641960322088228,0.8570745475090562,8.0,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,140,2.041896898750496,2.0517561447983006,-1.8017785072621708,0.7363135948508361,3.0409176689312805,1.7457111204010594,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
v1_sparse,0,141,2.030195815881488,2.041896898750496,-1.8017785072621708,0.8169624198539537,-0.2517275759513254,1.8983222853974016,0,0,0,10.0,20.0,0.1,0.03,0.0,8.0,0.0
